X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_1G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_1G4_LTED	N: Student's T-test q-value KO_1G4_LTED	N: Student's T-test Difference KO_1G4_LTED	N: Student's T-test Test statistic KO_1G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
12.0452	11.8482	11.5793	11.3841	11.7946	11.8204	11.605	11.7503	11.8854	12.0112	11.9314	11.8559	12.6987	NaN	13.03			0.665423	0.161012	-0.206799	-1.38255	Q9BZ68	FRMD8P1	Putative FERM domain-containing protein FRMD8P1
13.4225	13.0197	13.1969	12.3882	13.1708	13.176	12.5122	13.2706	13.5775	13.7608	13.6122	13.3882	13.469	13.3123	13.2947	+	KO_1G4_LTED	1.30873	0.0318597	-0.577885	-2.45997	Q9BZ95	NSD3	Histone-lysine N-methyltransferase NSD3
13.7525	13.6844	13.7733	13.4751	14.4002	13.7072	13.9758	14.1341	13.7587	13.6826	13.7842	13.8675	14.5006	14.5819	14.3063			0.6208	0.182354	-0.101916	-1.30582	Q9BZA7;Q9BZA8	PCDH11X;PCDH11Y	Protocadherin-11 X-linked;Protocadherin-11 Y-linked
14.0205	14.1587	14.0293	13.455	13.9885	13.6985	12.813	13.9398	14.3234	14.5203	14.4883	14.3574	14.1914	14.3786	14.2867	+	KO_1G4_LTED	1.668	0.0142812	-0.506471	-3.08669	Q9BZD4	NUF2	Kinetochore protein Nuf2
NaN	17.2278	17.2259	17.182	17.352	17.362	17.3459	17.4556	17.3065	17.1369	17.084	17.0412	17.0743	17.5325	17.7448			0.43819	0.298998	0.0697384	0.996871	Q9BZE1	MRPL37	39S ribosomal protein L37
16.3239	16.1329	16.2528	15.9354	17.0631	16.7477	16.8452	17.108	17.5254	17.57	17.4756	17.5853	17.8942	17.6327	17.7221	+	KO_1G4_LTED	5.35248	0	-1.37783	-15.571	Q9BZE4	GTPBP4	Nucleolar GTP-binding protein 1
17.5949	17.4807	17.5092	17.3803	17.5339	17.5524	17.5785	17.4612	17.1633	17.2719	17.2973	17.2414	16.9797	16.9752	16.7313	+	KO_1G4_LTED	2.46987	0.00329604	0.247821	4.68184	Q9BZE9	ASPSCR1	Tether containing UBX domain for GLUT4
17.0761	17.095	17.145	17.1052	17.1028	17.1563	17.1066	17.0557	16.9926	16.9421	16.9915	17.0476	16.4667	16.3896	16.5445	+	KO_1G4_LTED	2.29395	0.00448384	0.111863	4.30191	Q9BZF1	OSBPL8	Oxysterol-binding protein-related protein 8
12.2877	12.2415	12.3924	9.03317	11.8247	11.9212	11.9073	12.1582	11.4589	11.2312	11.5211	11.8811	12.7397	12.8113	12.7331			0.0139716	0.964037	-0.034344	-0.0413727	Q9BZF3	OSBPL6	Oxysterol-binding protein-related protein 6
14.6876	14.6485	14.6255	14.6341	15.0883	15.1469	15.2647	15.0085	14.5677	14.457	14.4934	14.4178	14.2385	14.2952	14.2442	+	KO_1G4_LTED	2.50039	0.00310288	0.164942	4.74978	Q9BZF9	UACA	Uveal autoantigen with coiled-coil domains and ankyrin repeats
15.8016	15.7895	15.7476	15.6586	16.0319	15.9711	15.9655	16.0121	16.1554	16.334	16.3354	16.3148	15.8074	15.7717	15.8114	+	KO_1G4_LTED	4.20924	0.000303523	-0.535589	-9.88779	Q9BZH6	WDR11	WD repeat-containing protein 11
13.7244	13.0803	13.3692	13.1262	NaN	NaN	12.9859	12.9148	13.4866	13.26	NaN	13.0407	14.6875	14.5837	14.8279			0.112069	0.733332	0.0625561	0.305133	Q9BZI1	IRX2	Iroquois-class homeodomain protein IRX-2
15.1806	15.1328	15.2601	14.9925	15.1116	15.171	14.9163	15.271	15.5131	15.669	15.7118	15.7071	15.2424	15.1982	15.3882	+	KO_1G4_LTED	3.36037	0.000572877	-0.508748	-6.96208	Q9BZI7	UPF3B	Regulator of nonsense transcripts 3B
16.7535	16.7421	16.7719	16.6603	16.6625	16.7133	16.5227	16.755	16.5231	16.5616	16.8012	16.7479	16.5141	16.6708	16.6865			0.455045	0.285506	0.0735102	1.01172	Q9BZK7	TBL1XR1	F-box-like/WD repeat-containing protein TBL1XR1
17.1259	17.2466	17.0741	16.9822	17.1497	17.0717	16.8997	17.0975	17.4497	17.4259	17.3761	17.2829	17.4569	17.3648	17.4582	+	KO_1G4_LTED	2.22823	0.00502668	-0.276461	-4.16484	Q9BZL1	UBL5	Ubiquitin-like protein 5
14.7293	14.7112	14.6505	14.4243	14.6845	14.616	14.5268	14.5166	14.5078	14.5456	14.5915	14.4229	13.9684	14.052	13.8544			0.68758	0.151323	0.111897	1.42038	Q9BZL4	PPP1R12C	Protein phosphatase 1 regulatory subunit 12C
15.3116	15.1424	15.1102	15.2174	15.4154	15.2867	15.407	15.3182	15.3966	15.3219	15.1972	15.2402	15.667	15.6053	15.5482			0.726557	0.136523	-0.09354	-1.48654	Q9BZL6	PRKD2	Serine/threonine-protein kinase D2
14.5779	14.5316	14.4772	14.0549	14.2054	14.1253	13.9396	14.2286	14.3434	14.47	14.4132	14.3954	14.9168	14.7621	14.8251			0.0134299	0.96574	0.00489712	0.0397922	Q9BZQ6	EDEM3	ER degradation-enhancing alpha-mannosidase-like protein 3
15.3337	15.2786	15.2673	15.5751	15.2207	15.3347	15.4343	15.1565	14.8489	14.5483	14.684	14.6187	14.145	14.2229	14.2855	+	KO_1G4_LTED	3.41944	0.000374332	0.688709	7.13858	Q9BZV1	UBXN6	UBX domain-containing protein 6
19.0484	19.0166	18.9822	19.1217	18.9967	19.0989	19.1789	19.0177	19.0293	18.7776	18.8076	18.9415	18.8844	19.0344	18.9883	+	KO_1G4_LTED	1.22907	0.0385616	0.153202	2.32541	Q9BZZ5	API5	Apoptosis inhibitor 5
14.1987	14.2022	13.9335	14.3627	13.5798	13.8095	13.8811	13.5146	14.1119	14.1637	14.0653	14.1142	13.4513	13.5183	13.1803			0.274318	0.470923	0.0604699	0.663404	Q9C037	TRIM4	E3 ubiquitin-protein ligase TRIM4
13.392	13.9994	13.95	13.1339	13.2965	13.3296	13.2639	13.6097	12.6618	12.6566	12.6091	12.9254	12.6252	13.61	13.6067	+	KO_1G4_LTED	2.16765	0.00567239	0.905603	4.04067	Q9C073	FAM117A	Protein FAM117A
14.4222	14.4519	14.4086	14.1949	14.6415	14.5324	14.3991	14.4077	13.9357	14.1398	14.2292	14.1526	14.4143	14.0066	14.3374	+	KO_1G4_LTED	1.60005	0.01629	0.255066	2.96511	Q9C0B0	UNK	RING finger protein unkempt homolog
14.1627	14.681	14.5301	14.4203	13.8915	14.2391	14.3948	14.2072	14.3729	14.2479	13.6428	14.1357	14.0647	13.8299	13.9205			0.914319	0.0852761	0.348651	1.80085	Q9C0B5	ZDHHC5	Palmitoyltransferase ZDHHC5
17.1328	16.9567	17.1995	16.796	16.5908	16.9012	16.9721	16.8497	16.1705	15.5108	15.6464	15.7523	16.96	17.3159	17.2203	+	KO_1G4_LTED	3.5073	0.000317919	1.25124	7.40785	Q9C0C2	TNKS1BP1	182 kDa tankyrase-1-binding protein
14.3377	14.7812	14.5196	14.8358	13.9875	14.0393	14.1042	13.8389	14.9472	14.7811	14.2467	14.5207	16.5133	17.064	16.7942			0.00938869	0.975348	-0.00537801	-0.0279431	Q9C0C4	SEMA4C	Semaphorin-4C
17.269	17.407	17.4042	17.2577	16.85	16.916	16.84	16.9829	17.0592	17.1275	16.9395	16.9543	17.8538	17.88	17.9906	+	KO_1G4_LTED	2.68769	0.00233383	0.314352	5.18087	Q9C0C9	UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme
14.6116	14.5434	14.5668	14.3656	14.1831	14.1536	14.0401	14.3186	14.5091	14.4231	14.4314	14.3786	13.4406	13.6879	13.7092			0.692563	0.149357	0.0863035	1.42886	Q9C0D3	ZYG11B	Protein zyg-11 homolog B
14.368	14.345	14.2795	13.3561	14.0912	13.9657	13.8951	14.1403	13.7952	13.5361	13.7896	13.6286	13.7186	14.1292	13.9539			0.783865	0.117662	0.399765	1.58309	Q9C0D5	TANC1	Protein TANC1
16.5193	16.2483	16.403	16.316	16.4514	16.4226	16.2877	16.3919	16.6242	16.0295	16.0819	15.9135	16.0761	16.113	15.9489			0.584688	0.201319	0.209384	1.2431	Q9C0E8	LNPK	Endoplasmic reticulum junction formation protein lunapark
12.9743	12.6705	13.038	11.5372	11.9549	11.3698	10.733	11.3219	NaN	11.309	12.3653	10.2488	11.6737	12.035	11.6118			0.935484	0.0807765	1.24732	1.89898	Q9C0H2	TTYH3	Protein tweety homolog 3
13.0773	13.0611	13.1189	12.9961	12.8646	13.2269	12.7964	13.034	12.9129	12.0817	12.3283	11.869	12.6439	12.4498	12.4074	+	KO_1G4_LTED	1.82444	0.0102663	0.765312	3.37327	Q9C0H5	ARHGAP39	Rho GTPase-activating protein 39
15.6949	15.6056	15.6973	15.5565	15.8701	15.8809	15.9072	15.8829	15.9988	15.8259	15.931	15.906	15.0841	15.095	15.2142	+	KO_1G4_LTED	2.84381	0.0016087	-0.276862	-5.55998	Q9C0I1	MTMR12	Myotubularin-related protein 12
15.9152	16.0467	16.0047	15.6228	15.9147	15.9289	15.751	16.0212	15.9293	15.9075	15.9831	16.0466	16.2208	16.2891	16.2277			0.287177	0.455019	-0.0692694	-0.689617	Q9C0J8	WDR33	pre-mRNA 3' end processing protein WDR33
16.2351	16.1865	16.1823	16.0353	16.4734	16.2931	16.3493	16.3356	16.1469	16.3762	16.2036	16.1606	16.4655	16.221	16.2494			0.399457	0.333004	-0.0620127	-0.908561	Q9GZL7	WDR12	Ribosome biogenesis protein WDR12
17.4472	17.7748	17.6329	17.6214	17.6112	17.4347	17.392	17.4946	17.7291	17.8289	17.7579	17.7317	17.8521	18.084	17.8458			1.04165	0.0623992	-0.142883	-2.01238	Q9GZN8	C20orf27	UPF0687 protein C20orf27
16.6943	16.6511	16.6624	16.3751	16.9528	16.8401	16.7694	16.8601	16.393	16.5317	16.5403	16.5465	16.3742	16.4216	16.5078			0.516396	0.241919	0.0928631	1.1226	Q9GZP4	PITHD1	PITH domain-containing protein 1
16.4313	15.916	16.2928	16.1401	16.9739	16.4888	16.958	16.7285	15.5828	15.2402	15.3464	15.6092	15.6552	14.9393	15.4426	+	KO_1G4_LTED	2.72273	0.00208061	0.750391	5.26433	Q9GZP8	IMUP	Immortalization up-regulated protein
15.4933	15.8708	15.7483	15.8719	15.8527	15.8812	15.7988	15.6128	15.4431	15.5266	15.403	15.1577	15.4156	15.584	15.3933	+	KO_1G4_LTED	1.64617	0.0148809	0.363452	3.04746	Q9GZQ3	COMMD5	COMM domain-containing protein 5
11.6081	11.6949	11.741	11.4295	12.4899	11.8053	12.24	11.9543	11.3917	11.1753	9.0062	10.6409	11.1974	10.645	11.1247			1.00918	0.0674014	1.06485	1.95843	Q9GZR1	SENP6	Sentrin-specific protease 6
14.3679	14.2659	14.4777	13.8763	14.2558	14.2513	14.2778	14.4969	14.3601	14.2343	14.3736	14.5564	14.9216	14.6899	14.7627			0.402522	0.329926	-0.134161	-0.914326	Q9GZR2	REXO4	RNA exonuclease 4
15.6579	15.6844	15.6702	15.6915	15.6358	15.4721	15.4497	15.6932	15.8484	16.1147	16.1007	16.1877	16.7921	16.456	16.7218	+	KO_1G4_LTED	2.69662	0.00226359	-0.386862	-5.20205	Q9GZS1	POLR1E	DNA-directed RNA polymerase I subunit RPA49
16.6194	16.6051	16.5991	16.6642	16.5765	16.6627	16.6403	16.7098	16.5659	16.6079	16.6373	16.557	16.4561	16.6007	16.6195			0.593154	0.196868	0.0299745	1.25786	Q9GZS3	WDR61	WD repeat-containing protein 61
NaN	18.8016	18.9406	18.9042	19.1568	18.9473	19.048	19.175	18.8506	18.8691	19.0585	19.0057	18.9827	19.6963	19.8016			0.396089	0.33645	-0.0638343	-0.915954	Q9GZT3	SLIRP	SRA stem-loop-interacting RNA-binding protein
15.993	15.9804	15.9425	15.7741	15.7196	15.8257	15.7619	15.7886	15.8281	15.8313	15.9654	15.9685	14.1177	14.469	14.2173			0.142667	0.673341	0.024153	0.375791	Q9GZT4	SRR	Serine racemase
NaN	14.3299	14.2894	14.4534	11.5352	10.9206	13.3767	13.9822	13.2035	NaN	12.2854	12.8494	9.84165	11.941	12.3181	+	KO_1G4_LTED	2.3585	0.0038534	1.57814	5.80522	Q9GZT6	CCDC90B	Coiled-coil domain-containing protein 90B
17.4152	17.4123	17.4533	17.513	17.6116	17.6246	17.6039	17.5835	17.4001	17.5184	17.494	17.4553	16.9718	17.0466	17.0335			0.211095	0.558546	-0.0184917	-0.530155	Q9GZT8	NIF3L1	NIF3-like protein 1
14.4901	14.5985	14.534	14.6336	15.2958	15.3055	15.1891	15.3427	15.0254	14.884	14.8468	14.7351	14.5968	14.8557	14.6698	+	KO_1G4_LTED	2.40583	0.003551	-0.308763	-4.54127	Q9GZT9	EGLN1	Egl nine homolog 1
14.4016	14.3449	14.2385	14.5061	15.0002	15.1371	15.041	14.8432	14.6782	14.4832	14.6404	14.6095	13.6649	13.9552	14.0563	+	KO_1G4_LTED	1.77662	0.0111657	-0.230038	-3.28463	Q9GZU7	CTDSP1	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1
15.2584	15.1243	15.3645	14.628	16.18	15.8814	15.593	15.9041	14.8082	15.5992	15.4363	15.3648	15.2044	15.1717	15.3134			0.384283	0.348267	-0.208294	-0.879872	Q9GZU8	PSME3IP1	PSME3-interacting protein
14.2234	14.0193	13.985	13.8042	13.2643	13.0589	13.1763	13.4759	13.1033	12.8535	12.9485	12.8764	13.6309	13.8092	13.3726	+	KO_1G4_LTED	4.32011	0.000155689	1.06254	10.34	Q9GZY4	COA1	Cytochrome c oxidase assembly factor 1 homolog
15.6743	15.5876	15.7587	15.6667	15.2328	15.5145	15.5529	15.4386	15.561	14.7766	14.8917	14.7166	15.245	15.2966	15.3329	+	KO_1G4_LTED	1.87128	0.00933729	0.685347	3.46105	Q9GZY8	MFF	Mitochondrial fission factor
17.2872	17.3419	17.3811	17.4287	17.0472	17.1448	17.1259	17.106	17.4588	17.3983	17.4198	17.4439	16.8822	17.1142	16.7599			1.1227	0.0505875	-0.0704727	-2.1473	Q9GZZ9	UBA5	Ubiquitin-like modifier-activating enzyme 5
15.3742	15.1086	15.2725	15.1873	16.1902	16.2006	16.1841	16.1715	15.4881	15.4364	15.7261	15.5807	14.3752	14.9307	14.3949	+	KO_1G4_LTED	2.03383	0.00728387	-0.322212	-3.77351	Q9H008	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase
15.2036	14.4802	14.9267	15.1998	14.9542	14.5699	14.9742	14.5256	14.1278	13.4737	13.3634	13.1295	13.8328	13.7033	13.5069	+	KO_1G4_LTED	2.7076	0.00213073	1.42901	5.22817	Q9H019	MTFR1L	Mitochondrial fission regulator 1-like
16.3701	15.9658	15.9831	16.025	16.1583	16.0655	15.8702	16.1027	15.5576	15.556	15.6876	15.5712	16.0639	15.8753	15.8693	+	KO_1G4_LTED	2.56596	0.00278016	0.492897	4.89789	Q9H061	TMEM126A	Transmembrane protein 126A
18.2252	18.3089	18.3841	18.1957	18.0338	18.2057	18.1522	18.0472	17.6804	18.1582	18.1636	18.1842	17.4686	17.7231	17.7254			0.909093	0.0862655	0.231901	1.79216	Q9H074	PAIP1	Polyadenylate-binding protein-interacting protein 1
17.5052	17.7014	17.587	17.9367	17.3911	17.3728	17.6445	17.5281	17.6145	17.6615	17.5373	17.5063	18.2214	18.2437	18.1926			0.461722	0.280456	0.102667	1.02393	Q9H078	CLPB	Caseinolytic peptidase B protein homolog
13.3399	13.089	13.2356	13.1363	13.4571	13.1855	13.1031	13.0644	13.2923	14.0304	13.7381	13.9453	13.6603	13.8179	14.0582	+	KO_1G4_LTED	1.71264	0.0127094	-0.551342	-3.16749	Q9H081	MIS12	Protein MIS12 homolog
16.352	16.4122	16.4426	15.9842	15.8852	15.9172	15.8213	15.9725	16.4388	16.5975	16.465	16.5465	16.8248	16.7798	16.8424			0.977981	0.0728451	-0.214189	-1.90661	Q9H089	LSG1	Large subunit GTPase 1 homolog
19.3199	19.4054	19.2255	19.1509	19.2424	19.4386	19.2384	19.311	19.2198	19.4705	19.288	19.3426	19.9409	19.621	19.9628			0.299454	0.440141	-0.054822	-0.714395	Q9H0A0	NAT10	RNA cytidine acetyltransferase
14.7746	14.9293	14.7585	14.9224	14.866	14.7642	15.0039	14.8609	14.9423	15.1193	15.0595	14.971	15.0742	15.2122	15.1951	+	KO_1G4_LTED	1.54962	0.0184364	-0.176801	-2.8759	Q9H0A8	COMMD4	COMM domain-containing protein 4
15.1697	15.4853	15.3594	15.3086	15.4969	15.6796	15.4406	15.5269	16.1586	16.1392	16.0016	16.057	15.8502	15.8106	15.7599	+	KO_1G4_LTED	4.27111	0.000148148	-0.75836	-10.1379	Q9H0B6	KLC2	Kinesin light chain 2
12.8673	13.2677	12.4199	12.9117	12.9133	13.2092	13.2263	12.7437	13.0933	13.1037	12.7064	12.0931	13.4579	12.9303	13.28			0.152807	0.654968	0.117529	0.39946	Q9H0C5	BTBD1	BTB/POZ domain-containing protein 1
16.0203	16.0187	16.0956	16.005	15.9644	15.9735	16.0711	16.0461	16.087	16.1374	16.1261	16.1459	15.9634	16.0849	16.2898	+	KO_1G4_LTED	1.98078	0.00779991	-0.0892148	-3.67013	Q9H0C8	ILKAP	Integrin-linked kinase-associated serine/threonine phosphatase 2C
17.3417	17.2983	17.3208	17.2111	17.4771	17.5053	17.438	17.4596	17.7306	17.6851	17.7209	17.6636	17.9777	17.9751	17.9885	+	KO_1G4_LTED	4.7877	0	-0.407066	-12.4632	Q9H0D6	XRN2	5'-3' exoribonuclease 2
16.2476	15.9747	16.1734	16.243	16.2813	16.3403	16.5958	16.1712	15.5759	15.3102	15.1628	15.3919	15.2925	15.4244	15.2888	+	KO_1G4_LTED	3.52198	0.000321637	0.799497	7.45367	Q9H0E2	TOLLIP	Toll-interacting protein
12.0623	12.3784	12.2709	2.7159	12.171	12.3509	8.38464	12.4066	12.091	11.4356	11.7062	11.759	11.0115	11.766	11.2919			0.339098	0.394325	-1.89107	-0.79289	Q9H0F6	SHARPIN	Sharpin
15.8601	16.074	15.9233	15.5249	16.1841	16.2793	15.3599	16.2708	16.929	17.0681	16.7435	16.6801	16.5094	16.3011	16.5659	+	KO_1G4_LTED	3.34724	0.000567839	-1.0096	-6.92334	Q9H0H5	RACGAP1	Rac GTPase-activating protein 1
13.961	12.6681	12.5724	12.1975	13.501	13.4526	13.566	13.4275	13.1099	12.7604	12.5998	13.0536	14.3283	14.2145	13.0587			0.0264927	0.931437	-0.0311697	-0.0774002	Q9H0J9	PARP12	Protein mono-ADP-ribosyltransferase PARP12
14.1558	14.0795	14.152	12.9247	14.5859	14.8402	14.5285	14.8503	14.8431	14.1154	14.1163	14.348	14.5332	14.8306	14.8452			0.747032	0.129316	-0.527728	-1.52112	Q9H0L4	CSTF2T	Cleavage stimulation factor subunit 2 tau variant
14.641	14.4678	14.409	14.2274	14.3643	14.3552	14.0907	14.1239	14.1151	13.7401	13.6254	14.0544	13.085	13.3314	13.15	+	KO_1G4_LTED	2.03387	0.00728736	0.552599	3.77358	Q9H0M0	WWP1	NEDD4-like E3 ubiquitin-protein ligase WWP1
15.7519	15.573	15.3754	15.3465	15.7534	15.8079	15.6294	15.6434	16.3898	15.9752	15.9349	15.7442	16.1439	16.1004	16.1385	+	KO_1G4_LTED	1.62815	0.0154123	-0.499293	-3.01519	Q9H0P0;X6RM59	NT5C3A	Cytosolic 5'-nucleotidase 3A;5'-nucleotidase
17.6592	17.5686	17.6013	17.6121	17.0927	17.1868	17.0829	17.0091	16.6917	16.7524	16.8536	16.8191	16.6698	16.7959	16.623	+	KO_1G4_LTED	6.05818	0	0.831126	20.5064	Q9H0R4	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2
NaN	14.4143	14.3718	14.4532	14.487	14.2665	14.5314	14.5617	14.4355	14.2638	14.687	14.4556	14.2651	14.9987	15.03			0.173939	0.619043	-0.0473663	-0.452333	Q9H0R6	QRSL1	Glutamyl-tRNA(Gln) amidotransferase subunit A
16.012	16.3806	15.9963	16.0891	15.782	16.0039	15.8371	16.0409	16.157	15.9542	15.7484	15.9476	17.1767	16.8648	17.1974			0.659194	0.164102	0.167722	1.37189	Q9H0S4	DDX47	Probable ATP-dependent RNA helicase DDX47
21.9078	21.7529	21.8715	21.8126	22.2054	22.276	22.2818	22.1234	21.5219	21.5761	21.5478	21.6363	21.6991	21.7818	21.5268	+	KO_1G4_LTED	3.13955	0.000902821	0.265685	6.33294	Q9H0T7	RAB17	Ras-related protein Rab-17
20.8776	20.8454	20.7134	20.99	21.0636	21.1306	21.1632	20.9858	21.1619	21.0277	21.0363	21.1038	21.0835	20.949	20.8285	+	KO_1G4_LTED	1.87738	0.00927435	-0.225846	-3.47256	Q9H0U4	RAB1B	Ras-related protein Rab-1B
NaN	16.6275	16.617	16.6841	16.7586	16.7973	16.7381	16.8427	16.7735	16.5165	16.6356	16.462	16.4757	16.9996	17.0275			0.217371	0.548201	0.04597	0.549633	Q9H0U6	MRPL18	39S ribosomal protein L18
13.506	13.203	13.4209	12.682	13.0983	13.0176	13.1459	13.3465	14.5941	13.3728	13.1863	13.0775	13.6227	13.6016	13.7807			0.391914	0.340501	-0.3547	-0.89433	Q9H0U9	TSPYL1	Testis-specific Y-encoded-like protein 1
15.786	16.141	15.9625	15.7176	15.5045	15.4924	15.4159	15.6049	16.0023	15.9437	15.8486	15.8937	16.6868	16.7469	16.6604			0.0721919	0.818423	-0.0202782	-0.20165	Q9H0V9	LMAN2L	VIP36-like protein
15.4286	15.3082	15.4871	15.1834	15.5567	15.6085	15.6087	15.5918	15.6173	15.5878	15.6713	15.7035	14.8327	14.8853	14.7551	+	KO_1G4_LTED	2.17572	0.00543992	-0.293139	-4.05709	Q9H0W8	SMG9	Protein SMG9
15.5485	15.384	15.4812	15.3243	15.1076	15.3725	15.0033	15.0564	14.9836	14.9962	15.2564	15.2199	14.1564	14.1447	14.0774	+	KO_1G4_LTED	1.97288	0.00791451	0.320454	3.65486	Q9H0W9	C11orf54	Ester hydrolase C11orf54
15.1001	15.2376	15.0889	15.2393	15.1989	14.9371	15.0614	15.0541	14.8891	15.0498	14.8897	14.9692	14.6654	14.8424	14.5257	+	KO_1G4_LTED	2.06449	0.006981	0.217034	3.83388	Q9H0X4	FAM234A	Protein FAM234A
13.7042	13.3837	13.4815	13.4753	14.1601	14.3003	14.3326	14.1274	13.6879	13.5579	13.6911	13.591	13.6179	13.3725	13.2688			0.786664	0.116838	-0.120817	-1.58779	Q9H0X9	OSBPL5	Oxysterol-binding protein-related protein 5
11.9802	11.8859	12.0157	11.3997	12.063	11.8942	11.6697	11.9147	12.3355	12.6051	12.6915	12.4525	12.6626	12.5385	12.5158	+	KO_1G4_LTED	2.28853	0.00453585	-0.700814	-4.29051	Q9H116	GZF1	GDNF-inducible zinc finger protein 1
15.5743	15.5474	15.684	15.6764	15.9272	15.8836	15.9033	15.7759	16.2636	16.2772	16.2458	16.2186	15.63	15.6234	15.6344	+	KO_1G4_LTED	5.57342	0	-0.630806	-16.9774	Q9H147	DNTTIP1	Deoxynucleotidyltransferase terminal-interacting protein 1
13.4947	13.9484	13.7493	13.4261	14.0592	14.4632	13.9786	13.962	14.0543	14.0297	13.8972	13.8829	15.4457	15.3071	15.3292	+	KO_1G4_LTED	1.29298	0.0330251	-0.311422	-2.43328	Q9H160	ING2	Inhibitor of growth protein 2
15.6084	15.6065	15.6009	15.4595	15.3858	15.2786	15.4115	15.3719	15.6044	15.5551	15.5668	15.6091	15.7686	15.9689	15.8737			0.147103	0.665878	-0.0150156	-0.386183	Q9H1A4	ANAPC1	Anaphase-promoting complex subunit 1
15.9442	15.8003	15.8328	15.7124	15.2993	15.0823	15.1023	15.1117	15.0194	14.8928	14.8662	14.7317	15.4095	15.5152	15.3169	+	KO_1G4_LTED	4.78209	0	0.944891	12.4355	Q9H1B5	XYLT2	Xylosyltransferase 2
16.289	16.2559	16.2294	16.4532	16.5785	16.593	16.4931	16.4801	16.2121	16.2503	16.1813	16.1919	16.0912	16.0661	16.1768			0.953291	0.0772054	0.097971	1.86561	Q9H1B7	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL
13.9033	13.916	13.6495	13.4123	13.9012	13.7413	13.3962	13.5016	13.8101	13.2997	13.4133	13.1727	14.3941	14.4945	14.2793			0.808279	0.110064	0.296298	1.62402	Q9H1C4	UNC93B1	Protein unc-93 homolog B1
14.7863	15.0396	14.7799	15.0262	15.4611	14.6282	15.091	15.2755	15.1948	15.0817	14.8473	14.9445	14.3901	14.4406	14.2724			0.469567	0.274938	-0.10904	-1.03823	Q9H1C7	CYSTM1	Cysteine-rich and transmembrane domain-containing protein 1
15.6741	14.5315	15.0958	14.0367	14.3753	14.6205	12.6329	13.7587	14.5477	14.731	14.4736	14.5002	15.0075	15.0918	14.9524			0.320893	0.415075	0.271383	0.757118	Q9H1D9	POLR3F	DNA-directed RNA polymerase III subunit RPC6
18.8488	18.7375	19.5089	18.4587	18.5186	18.0547	17.6711	18.8398	18.3239	18.6207	18.6044	18.9495	18.5871	19.857	18.7018			0.464009	0.279128	0.263864	1.0281	Q9H1E3	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1
15.5922	15.4052	15.5367	15.0812	15.3286	15.4973	15.173	15.3391	15.8525	15.5179	15.7079	15.6007	16.1021	15.9607	16.0877			1.01265	0.0670071	-0.265917	-1.96419	Q9H1E5	TMX4	Thioredoxin-related transmembrane protein 4
15.6561	15.8389	15.7708	15.5231	15.666	15.6581	15.5811	15.6927	16.07	16.1987	16.1062	16.0263	15.7572	15.647	15.7159	+	KO_1G4_LTED	2.67326	0.00246288	-0.403095	-5.14676	Q9H1I8	ASCC2	Activating signal cointegrator 1 complex subunit 2
12.3589	12.3335	12.3141	10.9366	11.6274	11.9565	11.3567	12.0734	11.6879	11.6685	11.9182	11.5609	12.5529	12.564	12.5268			0.329388	0.405385	0.276904	0.773866	Q9H1J1	UPF3A	Regulator of nonsense transcripts 3A
14.2549	14.069	14.1594	13.8331	14.2337	14.1412	14.147	14.2693	14.1515	14.0652	14.1412	14.0351	13.3388	13.6317	13.5529			0.0723859	0.818126	-0.0191531	-0.202156	Q9H1K0	RBSN	Rabenosyn-5
NaN	15.7905	15.9912	16.033	16.158	15.5815	15.7427	15.7365	15.8321	15.4611	15.6495	15.3778	15.4238	16.2555	16.5781	+	KO_1G4_LTED	1.34064	0.0297749	0.3581	2.64608	Q9H1K1	ISCU	Iron-sulfur cluster assembly enzyme ISCU
