X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_3G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_3G4_LTED	N: Student's T-test q-value KO_3G4_LTED	N: Student's T-test Difference KO_3G4_LTED	N: Student's T-test Test statistic KO_3G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
18.8631	19.0068	18.8868	18.9903	19.0317	19.3366	19.2386	19.1809	19.1666	18.9859	18.8611	19.0664	18.7078	18.7829	18.6998			1.00378	0.0599702	0.176931	1.94945	Q9BSJ8	ESYT1	Extended synaptotagmin-1
12.7452	13.0508	13.3227	8.97862	11.8697	12.4973	12.0036	12.0906	12.1244	11.391	11.5199	11.9777	11.809	12.9848	12.6523			0.810888	0.0957035	0.362057	1.62839	Q9BSL1	UBAC1	Ubiquitin-associated domain-containing protein 1
16.7134	16.7739	16.7458	16.9625	16.6941	16.7881	16.7364	16.6944	16.6164	16.3129	16.2269	16.3816	16.3436	16.5709	16.507	+	KO_3G4_LTED	2.13611	0.00543513	0.343793	3.97684	Q9BSR8	YIPF4	Protein YIPF4
15.2298	15.3761	15.3186	15.3466	15.6214	15.7386	15.8973	15.7663	15.4196	15.3363	15.2601	15.3024	16.4733	16.6713	16.4255	+	KO_3G4_LTED	3.18625	0.00099444	0.426304	6.4621	Q9BST9	RTKN	Rhotekin
13.6244	13.5182	13.6223	13.563	14.1226	14.354	14.3593	14.2294	13.6994	13.5485	13.7171	13.7783	13.2677	13.2905	13.1255	+	KO_3G4_LTED	3.62276	0.000247241	0.580477	7.77451	Q9BSU1	C16orf70	UPF0183 protein C16orf70
11.9834	11.4123	11.5217	10.5662	12.7559	12.7679	12.5545	12.66	10.5901	9.76774	10.3117	10.6107	11.9118	11.3308	11.3067	+	KO_3G4_LTED	4.62376	0.000126649	2.3645	11.6768	Q9BSW2	CRACR2A	EF-hand calcium-binding domain-containing protein 4B
17.114	16.956	17.0525	16.8974	16.9977	17.0309	16.9699	16.9726	16.9975	17.1226	17.2971	17.2911	16.7618	16.8152	16.6904	+	KO_3G4_LTED	1.3344	0.0279629	-0.184323	-2.50361	Q9BT09	CNPY3	Protein canopy homolog 3
15.7602	15.7778	15.6742	15.9102	16.4714	16.3744	16.3438	16.7179	16.7526	16.3719	16.3379	16.3281	16.218	16.5683	16.2265			0.0793333	0.766351	0.0292211	0.220166	Q9BT17	MTG1	Mitochondrial ribosome-associated GTPase 1
14.3301	14.0739	13.926	14.0147	14.145	13.9036	14.0289	14.0848	14.4505	14.0707	14.1288	13.9365	14.5484	14.5412	14.5376			0.384155	0.301	-0.106021	-0.879629	Q9BT22	ALG1	Chitobiosyldiphosphodolichol beta-mannosyltransferase
11.9782	12.2979	12.3782	10.532	11.9197	11.8062	11.306	11.9385	12.7294	12.4881	12.3642	12.4965	12.4299	12.7009	12.7798	+	KO_3G4_LTED	2.45834	0.00335157	-0.776941	-4.65633	Q9BT25	HAUS8	HAUS augmin-like complex subunit 8
14.111	13.9796	14.0229	14.4344	14.4315	13.7531	13.6961	14.3596	14.3022	14.1692	14.1719	14.0994	13.2356	13.6483	13.0368			0.258499	0.434313	-0.125607	-0.630773	Q9BT40	INPP5K	Inositol polyphosphate 5-phosphatase K
15.0805	14.0304	15.2683	15.5004	13.507	14.1489	15.0799	14.4145	14.5734	13.936	13.8374	15.2323	14.6351	13.8253	15.2162			0.0845875	0.752413	-0.107216	-0.233651	Q9BT67	NDFIP1	NEDD4 family-interacting protein 1
15.4085	15.3561	15.4278	15.1452	15.2354	15.0711	15.2653	15.0432	15.7374	16.0207	16.0101	16.0147	15.5503	15.4049	15.2172	+	KO_3G4_LTED	3.93655	0.000235624	-0.791974	-8.84987	Q9BT73	PSMG3	Proteasome assembly chaperone 3
17.4531	17.5135	17.5188	17.5766	17.3017	17.4594	17.4356	17.3378	17.376	17.4479	17.4391	17.5108	17.1863	17.3351	17.282			0.603392	0.162391	-0.0598087	-1.27566	Q9BT78	COPS4	COP9 signalosome complex subunit 4
13.9245	13.8979	13.7183	12.9373	14.2311	14.1189	13.7987	14.2652	14.4671	14.1314	14.0819	13.9556	14.9266	14.979	14.7837			0.137915	0.632155	-0.0555496	-0.364591	Q9BTA9	WAC	WW domain-containing adapter protein with coiled-coil
16.3763	16.2492	16.2984	16.2099	16.345	16.2923	16.2913	16.2792	16.4131	16.1711	16.2542	16.2493	16.1921	16.2201	16.2153			0.228777	0.476621	0.0300174	0.568216	Q9BTC0	DIDO1	Death-inducer obliterator 1
14.9805	14.8511	15.0885	15.2015	15.1328	15.2308	15.6316	15.0657	14.902	14.8144	14.6481	14.7236	14.9415	15.0204	15.1758	+	KO_3G4_LTED	1.92798	0.00857122	0.49319	3.56863	Q9BTE1	DCTN5	Dynactin subunit 5
15.4352	15.4076	15.4116	14.7897	16.0837	15.889	15.672	16.1603	16.4935	16.3728	16.2409	16.3027	16.6231	16.8474	16.7564	+	KO_3G4_LTED	1.78012	0.0116514	-0.401224	-3.29108	Q9BTE3	MCMBP	Mini-chromosome maintenance complex-binding protein
16.7586	16.9041	16.8203	16.471	16.7006	16.7003	16.7152	16.8167	16.6811	16.5922	16.6776	16.7068	17.098	17.1875	17.2396			0.933487	0.0705159	0.0688119	1.83271	Q9BTE7	DCUN1D5	DCN1-like protein 5
9.76294	8.58513	9.16308	NaN	8.34446	7.5872	7.86196	8.8614	8.79736	9.10071	8.89808	8.53694	8.54469	9.49001	8.75886	+	KO_3G4_LTED	1.15645	0.0416989	-0.669517	-2.20365	Q9BTK6	PAGR1	PAXIP1-associated glutamate-rich protein 1
16.742	16.5124	16.7124	16.4867	16.3109	16.2177	15.9126	16.2511	15.8294	15.9259	16.0767	15.9026	16.0069	15.8074	15.683	+	KO_3G4_LTED	1.22845	0.0358178	0.239412	2.32437	Q9BTL3	RAMAC	RNA guanine-N7 methyltransferase activating subunit
16.0088	16.5366	16.0306	15.8767	16.0584	16.3555	16.2335	15.9534	15.4592	15.6464	15.9216	15.6532	15.527	15.8158	15.7234	+	KO_3G4_LTED	1.98329	0.00752207	0.480092	3.675	Q9BTM9	URM1	Ubiquitin-related modifier 1
18.1683	18.4379	18.069	18.2074	17.9252	18.1043	17.5376	18.2918	17.9046	16.9839	17.3129	17.4022	17.5327	18.1673	17.816	+	KO_3G4_LTED	1.19107	0.0386018	0.563816	2.2616	Q9BTT0	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E
15.6578	15.6858	15.5918	15.981	15.7951	16.0126	15.9868	15.8191	15.6879	15.496	15.2113	15.5039	15.0401	15.1729	15.1412	+	KO_3G4_LTED	2.03978	0.00676549	0.428634	3.78519	Q9BTT6	LRRC1	Leucine-rich repeat-containing protein 1
15.5554	15.5476	15.4062	14.8449	15.8457	15.8642	15.8242	15.9045	16.0619	15.9619	15.9819	15.9938	15.4972	15.3523	15.3318	+	KO_3G4_LTED	2.64474	0.00221311	-0.140185	-5.0798	Q9BTU6	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha
18.8257	18.8174	18.7684	18.6792	18.8777	18.9709	18.8297	18.8673	18.9178	18.5631	18.6295	18.7342	18.2577	18.2244	18.3258	+	KO_3G4_LTED	1.10168	0.0472364	0.175271	2.11226	Q9BTV4	TMEM43	Transmembrane protein 43
13.2649	13.6007	13.5324	13.1249	12.7328	13.0841	13.1299	12.8949	13.1762	13.5478	13.1666	13.3059	12.8392	13.1077	13.2567	+	KO_3G4_LTED	1.42524	0.0233038	-0.338709	-2.65923	Q9BTV6	DPH7	Diphthine methyltransferase
14.8335	14.7778	14.7141	14.6477	14.5354	14.5568	14.4336	14.5539	14.8844	14.6504	14.7472	14.7858	15.0327	15.0062	14.9939	+	KO_3G4_LTED	2.32654	0.00407512	-0.247029	-4.37083	Q9BTX1	NDC1	Nucleoporin NDC1
14.0699	13.9266	14.0056	13.4791	13.7945	13.8981	13.6455	13.9293	14.5346	14.2176	14.4489	14.3181	13.7025	13.749	13.9185	+	KO_3G4_LTED	2.99124	0.00155603	-0.562948	-5.93591	Q9BTX7	TTPAL	Alpha-tocopherol transfer protein-like
16.1797	16.1212	16.0827	16.1226	15.9192	16.0515	16.0053	15.8676	15.4634	15.1508	15.2125	15.2743	15.1404	15.2677	15.0583	+	KO_3G4_LTED	3.87993	0.000226721	0.685644	8.64684	Q9BTY2	FUCA2	Plasma alpha-L-fucosidase
15.5046	15.5899	15.8786	15.3138	15.8869	16.413	16.3953	15.801	14.4022	15.0356	15.1308	15.2008	14.7657	15.797	15.1957	+	KO_3G4_LTED	2.53281	0.00291119	1.18171	4.82263	Q9BTY7	HGH1	Protein HGH1 homolog
17.4217	17.5122	17.5188	17.5805	16.9237	16.8686	16.9958	16.7867	17.6002	17.5994	17.7334	17.649	17.3527	17.505	17.1193	+	KO_3G4_LTED	5.05635	0	-0.751811	-13.86	Q9BTZ2	DHRS4	Dehydrogenase/reductase SDR family member 4
14.8502	14.8255	14.6945	14.5029	14.7603	14.8048	14.6206	14.773	15.102	14.9177	14.9865	14.7932	13.8116	14.1206	13.6605	+	KO_3G4_LTED	1.47854	0.0206511	-0.21018	-2.75153	Q9BU23	LMF2	Lipase maturation factor 2
15.6168	15.6857	15.762	15.5254	15.3313	15.3844	15.2934	15.3841	15.3376	15.1295	15.1503	15.2481	15.1021	15.4166	15.2552	+	KO_3G4_LTED	1.33023	0.028285	0.131916	2.49651	Q9BU61	NDUFAF3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3
11.1429	11.4677	10.9557	NaN	11.7475	11.3144	10.5945	11.3856	11.7891	11.1724	11.9852	11.766	11.1358	11.904	11.5028			0.675165	0.135264	-0.417684	-1.3992	Q9BU64	CENPO	Centromere protein O
14.73	14.6139	14.6166	14.3431	14.743	14.5801	14.3014	14.4579	13.9988	13.6258	13.7875	13.9482	14.1306	14.4596	13.917	+	KO_3G4_LTED	2.77892	0.00173458	0.680501	5.4001	Q9BU68	PRR15L	Proline-rich protein 15-like protein
16.095	16.1458	16.1891	16.2045	17.1543	17.0178	17.1909	17.1489	16.4659	16.5537	16.555	16.5694	16.5831	16.1191	16.5004	+	KO_3G4_LTED	4.94279	0.000178439	0.591958	13.2524	Q9BU76	MMTAG2	Multiple myeloma tumor-associated protein 2
12.9088	12.817	12.6636	13.1113	12.7669	12.303	12.2973	12.3406	12.9532	13.1414	12.8504	13.0249	13.0645	12.4472	13.1066	+	KO_3G4_LTED	2.33028	0.00408087	-0.565512	-4.37878	Q9BUA3	SPINDOC	Spindlin interactor and repressor of chromatin-binding protein
14.0094	14.1077	13.8713	13.5434	13.9045	13.7938	13.4794	13.7439	13.7814	13.5322	13.6571	13.445	13.8163	13.7054	13.8791			0.496795	0.217494	0.126467	1.08748	Q9BUB4	ADAT1	tRNA-specific adenosine deaminase 1
NaN	16.2766	16.5838	16.3863	16.2613	16.1885	16.0589	16.1024	16.3651	15.869	15.7686	15.7636	15.9318	16.0958	15.8816			0.679498	0.133982	0.211249	1.4066	Q9BUB7	TMEM70	Transmembrane protein 70
14.5272	14.5743	14.37	14.2886	14.2907	14.1515	14.2771	14.6063	14.6524	14.6155	14.5913	14.6321	14.3097	14.5579	14.501	+	KO_3G4_LTED	1.60982	0.0162287	-0.29144	-2.98249	Q9BUE0	MED18	Mediator of RNA polymerase II transcription subunit 18
NaN	13.8888	13.8862	13.7501	14.2703	13.4228	13.7074	13.7606	13.5086	13.3325	13.7752	13.6423	13.6536	14.251	14.4078			0.519103	0.204748	0.225625	1.12743	Q9BUE6	ISCA1	Iron-sulfur cluster assembly 1 homolog
18.9892	19.1415	19.2759	19.2034	18.9631	19.0767	19.4555	19.0969	20.3261	20.1104	19.8913	20.0597	20.4405	20.6906	20.5127	+	KO_3G4_LTED	3.30921	0.000848168	-0.948833	-6.81207	Q9BUF5	TUBB6	Tubulin beta-6 chain
18.4784	18.1637	18.3017	17.9885	18.2511	17.8842	17.8914	18.1844	17.1373	17.1438	17.4331	17.223	16.7009	17.2759	17.0055	+	KO_3G4_LTED	3.34261	0.000822163	0.818471	6.90971	Q9BUH6	PAXX	Protein PAXX
20.3924	20.4962	20.4606	20.344	20.1489	20.1416	19.9991	20.1631	20.2656	20.4332	20.3344	20.3653	20.8613	20.7414	20.9591	+	KO_3G4_LTED	2.41894	0.0034881	-0.236446	-4.56982	Q9BUI4	POLR3C	DNA-directed RNA polymerase III subunit RPC3
18.659	18.3821	18.5751	18.4897	18.469	18.4785	18.3356	18.4678	18.6681	18.5675	18.5513	18.5379	18.1841	18.2903	18.1586	+	KO_3G4_LTED	1.71708	0.0132356	-0.143463	-3.17557	Q9BUJ2	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1
15.9763	15.9883	16.0335	15.8661	15.7311	15.6387	15.5999	15.8109	15.3417	15.2491	15.2361	15.231	15.7021	15.8506	15.9164	+	KO_3G4_LTED	3.68062	0.00025896	0.430677	7.96393	Q9BUK6	MSTO1	Protein misato homolog 1
15.1481	15.0771	15.3294	14.8879	15.0288	15.0674	14.7429	15.1138	15.104	15.2156	15.266	15.3876	15.9944	15.7135	15.9162	+	KO_3G4_LTED	1.32973	0.0282944	-0.255086	-2.49565	Q9BUL5	PHF23	PHD finger protein 23
17.5994	17.9227	17.7698	17.5567	17.6065	17.6707	17.647	17.644	17.7237	17.6352	17.6552	17.5841	17.3445	17.6017	17.4669			0.0853354	0.750419	-0.00749111	-0.235561	Q9BUL8	PDCD10	Programmed cell death protein 10
15.6446	15.6653	15.6931	15.687	15.8155	15.8538	15.6491	15.7177	15.1662	14.9421	15.0374	15.0627	15.3934	15.4714	14.8729	+	KO_3G4_LTED	4.42888	0.000103672	0.706915	10.8018	Q9BUL9	RPP25	Ribonuclease P protein subunit p25
16.4382	16.375	15.954	16.4644	15.8329	16.0028	16.3316	15.8225	18.602	16.7755	16.6514	16.9614	20.4151	20.0222	20.2041	+	KO_3G4_LTED	1.42179	0.0234656	-1.25013	-2.65327	Q9BUP0	EFHD1	EF-hand domain-containing protein D1
17.4319	17.4896	17.4574	17.2899	17.4796	17.5507	17.4172	17.4583	17.6903	17.7699	17.5825	17.6317	17.3163	17.4904	17.2237	+	KO_3G4_LTED	2.10672	0.00589293	-0.192191	-3.91785	Q9BUP3	HTATIP2	Oxidoreductase HTATIP2
17.808	17.7638	17.7074	17.9181	17.7449	17.7552	17.8267	17.7396	17.7448	17.6179	17.6362	17.7132	17.7951	17.6804	17.6653	+	KO_3G4_LTED	1.28751	0.0315123	0.088541	2.42402	Q9BUQ8	DDX23	Probable ATP-dependent RNA helicase DDX23
13.5989	13.7465	13.7098	13.2434	13.3492	13.144	12.8769	13.3559	13.9333	14.0065	13.7782	13.6096	15.3058	15.2508	15.1937	+	KO_3G4_LTED	2.40727	0.00365517	-0.650396	-4.5444	Q9BUT9	MCRIP2	MAPK regulated corepressor interacting protein 2
16.2173	16.338	16.2845	16.5066	16.0405	16.1303	16.1616	16.0339	15.6225	15.6996	15.5826	15.6131	15.1501	15.1152	15.3736	+	KO_3G4_LTED	4.55928	0.00012	0.462144	11.3803	Q9BV20	MRI1	Methylthioribose-1-phosphate isomerase
17.8053	16.8067	17.0833	16.4274	18.0875	18.3878	18.2402	18.1296	16.702	16.3015	16.5125	16.5402	16.9048	16.9384	16.5872	+	KO_3G4_LTED	5.42066	0	1.69723	15.9926	Q9BV36	MLPH	Melanophilin
17.4088	17.395	17.3854	17.3279	17.1636	17.2377	17.2061	17.2068	16.9566	16.9785	16.9865	17.0052	17.7119	17.8214	17.7589	+	KO_3G4_LTED	4.7261	0.000141176	0.221848	12.1621	Q9BV38;U3KQC1	WDR18	WD repeat-containing protein 18;WD repeat-containing protein 18 (Fragment)
16.5385	16.4896	16.4191	16.3877	16.9924	17.0963	17.1906	16.9653	16.073	15.5446	15.6428	15.8138	17.0468	17.4413	17.0761	+	KO_3G4_LTED	4.28701	9.33852E-05	1.29259	10.2031	Q9BV40	VAMP8	Vesicle-associated membrane protein 8
17.1807	17.2636	17.2027	17.2928	17.0789	17.117	17.2306	17.2332	17.498	17.6024	17.3928	17.4585	16.5866	16.5955	16.6004	+	KO_3G4_LTED	2.80844	0.00176874	-0.323013	-5.47242	Q9BV44	THUMPD3	THUMP domain-containing protein 3
NaN	17.6585	17.4698	17.6435	17.3198	17.613	17.6157	17.6585	17.4377	16.5659	16.9351	17.1777	17.0464	16.9384	17.658	+	KO_3G4_LTED	1.38976	0.0248374	0.522616	2.5982	Q9BV57	ADI1	1
NaN	14.8362	14.7043	14.7141	14.2516	15.0568	14.7658	14.469	14.9321	14.3771	14.4577	14.4268	14.412	14.4787	14.7565			0.153538	0.60166	0.0873649	0.401156	Q9BV79	MECR	Enoyl-[acyl-carrier-protein] reductase
17.6914	17.6177	17.7744	17.2138	17.2244	17.5367	16.6942	17.2594	17.5391	17.6329	17.3703	17.5893	16.7279	16.8175	17.0078			0.982149	0.0631665	-0.354189	-1.91353	Q9BV81	EMC6	ER membrane protein complex subunit 6
17.6326	17.6511	17.7352	17.7679	17.3185	17.3218	17.5588	17.3507	17.2985	17.4463	17.3303	17.3771	17.9467	17.6244	17.7831			0.140041	0.628114	0.0243678	0.369611	Q9BV86	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
17.3389	17.1695	17.1242	16.9716	17.7859	17.6634	17.4746	17.729	16.9198	17.1355	17.1361	16.8576	16.9043	17.1244	16.7965	+	KO_3G4_LTED	3.22341	0.000977923	0.651004	6.56634	Q9BVA0	KATNB1	Katanin p80 WD40 repeat-containing subunit B1
14.4754	14.6978	14.4671	14.3464	14.7986	14.9448	14.5227	14.9763	15.4301	15.3896	15.4703	15.4019	15.0778	15.0342	15.0247	+	KO_3G4_LTED	2.95093	0.00154962	-0.61237	-5.83132	Q9BVC3	DSCC1	Sister chromatid cohesion protein DCC1
15.5472	15.3499	15.5845	15.4373	15.2208	15.4781	15.4251	15.4304	15.346	15.5544	15.5209	15.5151	15.6	15.6609	15.7709			0.612778	0.158724	-0.0955033	-1.29194	Q9BVC5	C2orf49	Ashwin
18.508	18.0792	18.2228	18.2906	18.4706	18.3667	18.1537	18.4548	18.2323	18.3245	18.3996	18.1117	18.0637	17.8981	17.7914			0.441148	0.255019	0.0944448	0.986199	Q9BVC6	TMEM109	Transmembrane protein 109
14.9256	15.4664	15.1421	14.7488	14.7712	15.2206	14.9927	15.0396	14.5302	14.8402	14.8808	14.9605	15.1685	15.7803	15.4177			0.757395	0.109804	0.203114	1.53859	Q9BVG4	PBDC1	Protein PBDC1
13.2926	13.5525	13.2245	13.2328	12.7804	12.7124	12.4919	12.8167	13.4807	12.8108	12.9477	12.7898	12.8661	12.9308	12.8795			0.8724	0.0825528	-0.306894	-1.73109	Q9BVG9	PTDSS2	Phosphatidylserine synthase 2
15.7585	16.5299	15.6432	15.5723	15.8947	16.4909	15.6498	15.9218	15.9716	16.3142	15.7613	15.788	16.9393	15.8385	16.821			0.0487851	0.850628	0.0305004	0.139331	Q9BVI4	NOC4L	Nucleolar complex protein 4 homolog
15.8438	16.4586	16.1964	16.013	15.7481	16.2865	15.946	16.0207	16.0407	16.0261	15.5394	15.9829	17.1471	16.5405	17.0932			0.257897	0.434915	0.10304	0.629522	Q9BVJ6	UTP14A	U3 small nucleolar RNA-associated protein 14 homolog A
16.9145	16.7498	16.7776	16.8011	16.8636	16.7543	16.8648	16.9247	16.3167	16.2251	16.2497	16.2795	17.1419	17.3101	17.0944	+	KO_3G4_LTED	5.15049	0	0.584084	14.3835	Q9BVJ7	DUSP23	Dual specificity protein phosphatase 23
19.4761	19.3732	19.4366	19.3782	19.5502	19.4593	19.5354	19.4475	19.4394	19.3017	19.4189	19.3607	19.7287	19.7171	19.6448	+	KO_3G4_LTED	1.56837	0.0174651	0.117919	2.90896	Q9BVK6	TMED9	Transmembrane emp24 domain-containing protein 9
14.2742	14.39	14.5666	14.5903	14.1771	13.8536	14.2632	14.0327	14.1269	14.0585	13.8112	14.0008	15.1007	15.0656	15.0672			0.308339	0.374307	0.0823102	0.732182	Q9BVM2	DPCD	Protein DPCD
14.949	14.7675	14.8655	14.3579	14.9396	14.9824	14.8501	14.8848	14.2905	14.1451	14.3362	14.1517	13.7943	13.9358	13.3152	+	KO_3G4_LTED	4.7038	0.000136752	0.683354	12.0548	Q9BVM4	GGACT	Gamma-glutamylaminecyclotransferase
14.3543	14.6585	14.4789	14.2165	14.5793	14.7004	14.2152	14.4634	14.6592	14.3782	14.3147	14.0313	14.5182	14.4829	14.4709			0.378948	0.305467	0.14371	0.869726	Q9BVN2	RUSC1	RUN and SH3 domain-containing protein 1
16.7587	16.7279	16.4302	16.5433	16.8398	17.0061	16.9255	16.7342	16.8537	16.7273	16.5061	16.4067	17.409	16.4218	17.2645	+	KO_3G4_LTED	1.12724	0.0444088	0.252955	2.15486	Q9BVP2	GNL3	Guanine nucleotide-binding protein-like 3
14.5477	14.6272	14.7975	14.6201	14.9241	14.9055	14.7736	14.9231	15.1564	15.3121	15.092	15.1947	15.1214	15.1423	15.1464	+	KO_3G4_LTED	2.7089	0.00201896	-0.30723	-5.23126	Q9BVQ7	SPATA5L1	Spermatogenesis-associated protein 5-like protein 1
13.9656	13.8876	13.9686	13.5949	13.3915	13.0672	13.0562	13.509	13.7365	13.2704	13.0594	13.0449	14.5095	14.5857	14.5493			0.0382062	0.880977	-0.0218334	-0.110277	Q9BVS4	RIOK2	Serine/threonine-protein kinase RIO2
NaN	13.747	13.6943	13.7968	13.6393	13.3269	13.3286	13.2472	13.4026	13.3983	13.3381	13.2912	13.4187	13.8887	13.9064			0.114429	0.681379	0.0279455	0.30817	Q9BVS5	TRMT61B	tRNA (adenine(58)-N(1))-methyltransferase
14.9813	14.7841	14.773	14.8245	14.2737	14.2018	13.9169	14.3898	14.4664	14.3368	14.3583	14.4189	15.1888	14.8639	14.8866			0.975887	0.0640446	-0.199572	-1.90314	Q9BVV7	TIMM21	Mitochondrial import inner membrane translocase subunit Tim21
14.0415	14.2033	14.2554	13.345	13.5418	13.5406	13.0669	14.1031	14.0056	13.8925	13.7229	13.7485	14.5345	14.678	14.7722			0.59344	0.16663	-0.279259	-1.25836	Q9BVW5	TIPIN	TIMELESS-interacting protein
15.4774	15.3359	15.3139	14.6363	15.4481	15.601	14.3315	15.4827	16.323	16.2048	16.1868	16.0964	16.1871	15.8963	16.1781	+	KO_3G4_LTED	1.77808	0.0117331	-0.986946	-3.28733	Q9BW19	KIFC1	Kinesin-like protein KIFC1
16.589	16.7241	16.5666	16.4252	16.317	16.3029	16.1073	16.419	16.7193	16.5847	16.6238	16.6515	16.7978	16.9191	16.8942	+	KO_3G4_LTED	2.63008	0.00240226	-0.358279	-5.04561	Q9BW27	NUP85	Nuclear pore complex protein Nup85
14.3532	14.5326	14.4785	14.7233	14.1542	14.128	14.3263	14.3308	14.8793	14.6646	14.7464	15.2731	14.7254	14.6307	14.7831	+	KO_3G4_LTED	2.39196	0.00372515	-0.656032	-4.51116	Q9BW60	ELOVL1	Elongation of very long chain fatty acids protein 1
14.811	15.0461	15.0399	14.7878	14.8096	14.8088	14.3506	14.899	14.7538	14.7998	14.382	14.6975	15.1359	15.2811	15.171			0.143113	0.621837	0.058728	0.376837	Q9BW61	DDA1	DET1- and DDB1-associated protein 1
12.7426	13.2087	13.1847	13.4289	12.6441	12.7245	12.7156	11.9648	12.6982	13.5476	13.1861	13.1667	12.724	12.4512	13.1569	+	KO_3G4_LTED	1.34456	0.0273651	-0.637434	-2.52092	Q9BW62	KATNAL1	Katanin p60 ATPase-containing subunit A-like 1
14.4843	14.2521	14.3973	14.3668	14.6518	14.457	14.3985	14.5003	14.4852	14.642	14.6444	14.8422	14.1358	13.9578	14.1071			0.833617	0.0902538	-0.151612	-1.6664	Q9BW71	HIRIP3	HIRA-interacting protein 3
NaN	11.8618	12.6162	12.4498	12.9101	11.1637	12.1689	11.9775	12.1629	12.446	12.6257	12.5993	12.3783	12.7461	13.2904			0.491655	0.220467	-0.403422	-1.07822	Q9BW72	HIGD2A	HIG1 domain family member 2A
15.7831	15.4719	15.7544	15.6671	15.8312	15.9512	16.0163	15.8445	15.8299	16.1559	16.1166	16.0153	15.7328	15.8027	15.8162			0.671145	0.136763	-0.118636	-1.39233	Q9BW83	IFT27	Intraflagellar transport protein 27 homolog
15.0625	15.1229	15.1611	14.6996	15.008	15.1004	14.9528	15.2618	15.2185	15.2914	15.215	15.2157	15.5845	15.4879	15.6843	+	KO_3G4_LTED	1.15489	0.0419408	-0.154421	-2.20103	Q9BW85	YJU2	Splicing factor YJU2
NaN	15.9217	15.6661	15.8321	15.4734	15.8047	15.8041	15.6981	15.8165	15.9988	15.9743	16.1142	16.0405	15.5717	15.4715	+	KO_3G4_LTED	1.52404	0.0188274	-0.280871	-2.83096	Q9BW91	NUDT9	ADP-ribose pyrophosphatase
NaN	17.6843	17.5601	17.6414	17.7314	17.0207	16.9496	17.1399	16.98	16.8733	17.0582	17.0812	17.0116	17.1393	17.2455			0.533188	0.197177	0.212206	1.15248	Q9BW92	TARS2	Threonine--tRNA ligase
NaN	18.1905	18.1165	18.2678	18.3298	18.3382	18.4113	18.4659	18.4071	18.3589	18.5762	18.7005	18.6807	17.5391	17.7953			0.713363	0.122276	-0.124352	-1.46419	Q9BWD1	ACAT2	Acetyl-CoA acetyltransferase
15.061	14.8835	14.835	14.3636	14.4733	14.3114	13.9604	14.399	14.2518	14.2261	14.413	14.1774	15.0309	15.1362	14.987			0.0535339	0.83671	0.0189359	0.152187	Q9BWE0	REPIN1	Replication initiator 1
18.3706	18.4063	18.2522	18.438	18.5453	18.5964	18.6122	18.5303	18.648	18.508	18.5076	18.5031	19.4434	18.7749	19.3221			0.304629	0.378533	0.0293946	0.724768	Q9BWF3	RBM4	RNA-binding protein 4
16.522	16.5873	16.2607	16.5418	16.6231	16.4471	16.537	16.5984	17.2021	16.9704	16.9205	16.787	15.1813	15.5077	15.2852	+	KO_3G4_LTED	2.34374	0.0039981	-0.418619	-4.40748	Q9BWH2	FUNDC2	FUN14 domain-containing protein 2
14.1962	14.1861	14.2687	13.9971	14.1033	14.1608	14.1045	14.2854	14.3657	14.5027	14.2695	14.3853	14.9303	14.8667	14.7817	+	KO_3G4_LTED	1.83072	0.0102603	-0.217349	-3.385	Q9BWH6	RPAP1	RNA polymerase II-associated protein 1
12.9562	14.0157	13.5832	12.5856	13.3299	14.4048	13.6944	13.852	13.4689	12.4546	13.1657	13.0036	13.5208	14.4473	13.6073	+	KO_3G4_LTED	1.38162	0.0253138	0.797074	2.58425	Q9BWJ5	SF3B5	Splicing factor 3B subunit 5
